SampleID,SampleNumber,Project,Location,SiteID,ProfileID,NatBiome,CoverType,Position,Lithology,SoilFormation,MinDepth,MaxDepth,MidDepth,Horizon_Full,Horizon,Extractant,ppm_NH4.N,ugNH4.N_gDrySoil,ppm_NO3.N,ugNO3.N_gDrySoil,ppm_PO4.P,ugPO4.P_gDrySoil,RootMass_mg_gsoil,pH,STL_SoilP_ExtractionMethod,STL_SoilP_ppm,STL_ugP_gDrySoil,Soil_PercC,Soil_MgCg,SoilPO4.P_ug_g,MAP,DomVeg,P_Efficiency
R8-H-M-20-30,144,FRES,Calhoun,Calhoun (FRES),R8-H-M,Temperate Forest,Hardwood,Midslope,GraniticGneiss,Residuum,20,30,25,E,E,Oxalic Acid,0.1223,0.718374854,0,0,0.0941,0.552731592,0.722387254,4.91,Mehlich-3,1,10,0.481561,4.81561,0,1170,Deciduous woody spp,0.055273159
R8-H-M-20-30,582,FRES,Calhoun,Calhoun (FRES),R8-H-M,Temperate Forest,Hardwood,Midslope,GraniticGneiss,Residuum,20,30,25,E,E,Apase,0,0,0,0,0,0,0.722387254,4.91,Mehlich-3,1,10,0.481561,4.81561,0,1170,Deciduous woody spp,0
R8-H-M-20-30,363,FRES,Calhoun,Calhoun (FRES),R8-H-M,Temperate Forest,Hardwood,Midslope,GraniticGneiss,Residuum,20,30,25,E,E,Malic Acid,0.0997,0.584463335,0,0,0.0193,0.113140846,0.722387254,4.91,Mehlich-3,1,10,0.481561,4.81561,0,1170,Deciduous woody spp,0.011314085
R8-H-M-200-225,597,FRES,Calhoun,Calhoun (FRES),R8-H-M,Temperate Forest,Hardwood,Midslope,GraniticGneiss,Residuum,200,225,212.5,C,C,Apase,0,0,0,0,0.08,0.438479419,NA,4.91,Mehlich-3,11,110,0.0880361,0.880361,0.999889371,1170,Deciduous woody spp,0.003986177
R8-H-M-200-225,159,FRES,Calhoun,Calhoun (FRES),R8-H-M,Temperate Forest,Hardwood,Midslope,GraniticGneiss,Residuum,200,225,212.5,C,C,Oxalic Acid,0.04,0.21923971,0,0,8.460460953,46.37172505,NA,4.91,Mehlich-3,11,110,0.0880361,0.880361,0.999889371,1170,Deciduous woody spp,0.421561137
R8-H-M-200-225,378,FRES,Calhoun,Calhoun (FRES),R8-H-M,Temperate Forest,Hardwood,Midslope,GraniticGneiss,Residuum,200,225,212.5,C,C,Malic Acid,0,0,0,0,0.863770606,4.763071354,NA,4.91,Mehlich-3,11,110,0.0880361,0.880361,0.999889371,1170,Deciduous woody spp,0.043300649
R8-H-M-225-250,598,FRES,Calhoun,Calhoun (FRES),R8-H-M,Temperate Forest,Hardwood,Midslope,GraniticGneiss,Residuum,225,250,237.5,C,C,Apase,0,0,0,0,0.14,0.755587875,NA,4.91,Mehlich-3,12,120,0.0326454,0.326454,1.590727956,1170,Deciduous woody spp,0.006296566
R8-H-M-225-250,379,FRES,Calhoun,Calhoun (FRES),R8-H-M,Temperate Forest,Hardwood,Midslope,GraniticGneiss,Residuum,225,250,237.5,C,C,Malic Acid,0,0,0,0,0.687969346,3.787717692,NA,4.91,Mehlich-3,12,120,0.0326454,0.326454,1.590727956,1170,Deciduous woody spp,0.031564314
R8-H-M-225-250,160,FRES,Calhoun,Calhoun (FRES),R8-H-M,Temperate Forest,Hardwood,Midslope,GraniticGneiss,Residuum,225,250,237.5,C,C,Oxalic Acid,0.0451,0.246322293,0,0,17.18187514,93.842104,NA,4.91,Mehlich-3,12,120,0.0326454,0.326454,1.590727956,1170,Deciduous woody spp,0.782017533
R8-H-M-250-275,599,FRES,Calhoun,Calhoun (FRES),R8-H-M,Temperate Forest,Hardwood,Midslope,GraniticGneiss,Residuum,250,275,262.5,C,C,Apase,0,0,0,0,0.13,0.69985893,NA,4.91,Mehlich-3,14,140,0.0419816,0.419816,1.386754322,1170,Deciduous woody spp,0.004998992
R8-H-M-250-275,380,FRES,Calhoun,Calhoun (FRES),R8-H-M,Temperate Forest,Hardwood,Midslope,GraniticGneiss,Residuum,250,275,262.5,C,C,Malic Acid,0,0,0,0,0.97745793,5.219992557,NA,4.91,Mehlich-3,14,140,0.0419816,0.419816,1.386754322,1170,Deciduous woody spp,0.037285661
R8-H-M-250-275,161,FRES,Calhoun,Calhoun (FRES),R8-H-M,Temperate Forest,Hardwood,Midslope,GraniticGneiss,Residuum,250,275,262.5,C,C,Oxalic Acid,0.0554,0.294675748,0,0,24.33569031,129.4429194,NA,4.91,Mehlich-3,14,140,0.0419816,0.419816,1.386754322,1170,Deciduous woody spp,0.924592281
R8-H-M-30-40,364,FRES,Calhoun,Calhoun (FRES),R8-H-M,Temperate Forest,Hardwood,Midslope,GraniticGneiss,Residuum,30,40,35,Bt,B,Malic Acid,0.0437,0.250214715,0,0,0.0219,0.125393644,1.221445797,5.22,Mehlich-3,2,20,0.235124,2.35124,0,1170,Deciduous woody spp,0.006269682
R8-H-M-30-40,145,FRES,Calhoun,Calhoun (FRES),R8-H-M,Temperate Forest,Hardwood,Midslope,GraniticGneiss,Residuum,30,40,35,Bt,B,Oxalic Acid,0.0589,0.335230507,0,0,0.3595,2.046101309,1.221445797,5.22,Mehlich-3,2,20,0.235124,2.35124,0,1170,Deciduous woody spp,0.102305065
R8-H-M-30-40,583,FRES,Calhoun,Calhoun (FRES),R8-H-M,Temperate Forest,Hardwood,Midslope,GraniticGneiss,Residuum,30,40,35,Bt,B,Apase,0,0,0,0,0,0,1.221445797,5.22,Mehlich-3,2,20,0.235124,2.35124,0,1170,Deciduous woody spp,0
R8-H-M-40-50,584,FRES,Calhoun,Calhoun (FRES),R8-H-M,Temperate Forest,Hardwood,Midslope,GraniticGneiss,Residuum,40,50,45,Bt,B,Apase,0,0,0,0,0,0,3.67893765,5.22,Mehlich-3,1,10,0.185043,1.85043,0,1170,Deciduous woody spp,0
R8-H-M-40-50,365,FRES,Calhoun,Calhoun (FRES),R8-H-M,Temperate Forest,Hardwood,Midslope,GraniticGneiss,Residuum,40,50,45,Bt,B,Malic Acid,0.0554,0.316542791,0,0,0,0,3.67893765,5.22,Mehlich-3,1,10,0.185043,1.85043,0,1170,Deciduous woody spp,0
R8-H-M-40-50,146,FRES,Calhoun,Calhoun (FRES),R8-H-M,Temperate Forest,Hardwood,Midslope,GraniticGneiss,Residuum,40,50,45,Bt,B,Oxalic Acid,0.0477,0.272006004,0,0,0.0497,0.283410868,3.67893765,5.22,Mehlich-3,1,10,0.185043,1.85043,0,1170,Deciduous woody spp,0.028341087
R8-H-M-50-60,585,FRES,Calhoun,Calhoun (FRES),R8-H-M,Temperate Forest,Hardwood,Midslope,GraniticGneiss,Residuum,50,60,55,Bt,B,Apase,0,0,0,0,0,0,0.099370582,5.22,Mehlich-3,1,10,0.209197,2.09197,0,1170,Deciduous woody spp,0
R8-H-M-50-60,147,FRES,Calhoun,Calhoun (FRES),R8-H-M,Temperate Forest,Hardwood,Midslope,GraniticGneiss,Residuum,50,60,55,Bt,B,Oxalic Acid,0.0383,0.216950193,0,0,0.0624,0.353464544,0.099370582,5.22,Mehlich-3,1,10,0.209197,2.09197,0,1170,Deciduous woody spp,0.035346454
R8-H-M-50-60,366,FRES,Calhoun,Calhoun (FRES),R8-H-M,Temperate Forest,Hardwood,Midslope,GraniticGneiss,Residuum,50,60,55,Bt,B,Malic Acid,0,0,0,0,0.0072,0.040866267,0.099370582,5.22,Mehlich-3,1,10,0.209197,2.09197,0,1170,Deciduous woody spp,0.004086627
R8-H-M-60-70,148,FRES,Calhoun,Calhoun (FRES),R8-H-M,Temperate Forest,Hardwood,Midslope,GraniticGneiss,Residuum,60,70,65,BCt,B,Oxalic Acid,0.0323,0.173417247,0,0,0.0469,0.25180399,0.502501702,5.22,Mehlich-3,0,0,0.2721545,2.721545,0,1170,Deciduous woody spp,NA
R8-H-M-60-70,367,FRES,Calhoun,Calhoun (FRES),R8-H-M,Temperate Forest,Hardwood,Midslope,GraniticGneiss,Residuum,60,70,65,BCt,B,Malic Acid,0,0,0,0,0.0074,0.039179551,0.502501702,5.22,Mehlich-3,0,0,0.2721545,2.721545,0,1170,Deciduous woody spp,NA
R8-H-M-60-70,586,FRES,Calhoun,Calhoun (FRES),R8-H-M,Temperate Forest,Hardwood,Midslope,GraniticGneiss,Residuum,60,70,65,BCt,B,Apase,0,0,0,0,0,0,0.502501702,5.22,Mehlich-3,0,0,0.2721545,2.721545,0,1170,Deciduous woody spp,NA
R8-H-M-70-80,149,FRES,Calhoun,Calhoun (FRES),R8-H-M,Temperate Forest,Hardwood,Midslope,GraniticGneiss,Residuum,70,80,75,CB,C,Oxalic Acid,0.0434,0.229481499,0,0,0.1375,0.727043919,0.220981917,5.22,Mehlich-3,1,10,0.199644,1.99644,0,1170,Deciduous woody spp,0.072704392
R8-H-M-70-80,368,FRES,Calhoun,Calhoun (FRES),R8-H-M,Temperate Forest,Hardwood,Midslope,GraniticGneiss,Residuum,70,80,75,CB,C,Malic Acid,0.0454,0.238624933,0,0,0.0426,0.223907977,0.220981917,5.22,Mehlich-3,1,10,0.199644,1.99644,0,1170,Deciduous woody spp,0.022390798
R8-H-M-70-80,587,FRES,Calhoun,Calhoun (FRES),R8-H-M,Temperate Forest,Hardwood,Midslope,GraniticGneiss,Residuum,70,80,75,CB,C,Apase,0,0,0,0,0,0,0.220981917,5.22,Mehlich-3,1,10,0.199644,1.99644,0,1170,Deciduous woody spp,0
R8-H-M-80-90,369,FRES,Calhoun,Calhoun (FRES),R8-H-M,Temperate Forest,Hardwood,Midslope,GraniticGneiss,Residuum,80,90,85,CB,C,Malic Acid,0.0479,0.257906509,0,0,0.0492,0.264906059,0.474834223,5.11,Mehlich-3,1,10,0.248766,2.48766,0.009983995,1170,Deciduous woody spp,0.026490606
R8-H-M-80-90,588,FRES,Calhoun,Calhoun (FRES),R8-H-M,Temperate Forest,Hardwood,Midslope,GraniticGneiss,Residuum,80,90,85,CB,C,Apase,0,0,0,0,0,0,0.474834223,5.11,Mehlich-3,1,10,0.248766,2.48766,0.009983995,1170,Deciduous woody spp,0
R8-H-M-80-90,150,FRES,Calhoun,Calhoun (FRES),R8-H-M,Temperate Forest,Hardwood,Midslope,GraniticGneiss,Residuum,80,90,85,CB,C,Oxalic Acid,0.0469,0.25099796,0,0,0.1824,0.976162643,0.474834223,5.11,Mehlich-3,1,10,0.248766,2.48766,0.009983995,1170,Deciduous woody spp,0.097616264
R8-H-M-90-100,589,FRES,Calhoun,Calhoun (FRES),R8-H-M,Temperate Forest,Hardwood,Midslope,GraniticGneiss,Residuum,90,100,95,CB,C,Apase,0,0,0,0,0,0,0.300757294,5.11,Mehlich-3,1,10,0.382885,3.82885,0,1170,Deciduous woody spp,0
R8-H-M-90-100,151,FRES,Calhoun,Calhoun (FRES),R8-H-M,Temperate Forest,Hardwood,Midslope,GraniticGneiss,Residuum,90,100,95,CB,C,Oxalic Acid,0.0186,0.099667214,0,0,0.0477,0.255598179,0.300757294,5.11,Mehlich-3,1,10,0.382885,3.82885,0,1170,Deciduous woody spp,0.025559818
R8-H-M-90-100,370,FRES,Calhoun,Calhoun (FRES),R8-H-M,Temperate Forest,Hardwood,Midslope,GraniticGneiss,Residuum,90,100,95,CB,C,Malic Acid,0,0,0,0,0.0108,0.057414708,0.300757294,5.11,Mehlich-3,1,10,0.382885,3.82885,0,1170,Deciduous woody spp,0.005741471
R8-H-R-0-10,419,FRES,Calhoun,Calhoun (FRES),R8-H-R,Temperate Forest,Hardwood,Ridge,GraniticGneiss,Residuum,0,10,5,A,A,Malic Acid,0.2401,1.452364454,0,0,0.2134,1.290856204,10.99065927,4.97,Mehlich-3,2,20,4.44973,44.4973,0.674280382,1170,Deciduous woody spp,0.06454281
R8-H-R-0-10,638,FRES,Calhoun,Calhoun (FRES),R8-H-R,Temperate Forest,Hardwood,Ridge,GraniticGneiss,Residuum,0,10,5,A,A,Apase,0.1374,0.824562129,0,0,0.03,0.180035399,10.99065927,4.97,Mehlich-3,2,20,4.44973,44.4973,0.674280382,1170,Deciduous woody spp,0.00900177
R8-H-R-0-10,200,FRES,Calhoun,Calhoun (FRES),R8-H-R,Temperate Forest,Hardwood,Ridge,GraniticGneiss,Residuum,0,10,5,A,A,Oxalic Acid,0.2705,1.652715306,0,0,0.4881,2.982219374,10.99065927,4.97,Mehlich-3,2,20,4.44973,44.4973,0.674280382,1170,Deciduous woody spp,0.149110969
R8-H-R-10-20,420,FRES,Calhoun,Calhoun (FRES),R8-H-R,Temperate Forest,Hardwood,Ridge,GraniticGneiss,Residuum,10,20,15,BA,B,Malic Acid,0.1039,0.638482489,0,0,0.0228,0.140109728,0.485046348,4.97,Mehlich-3,1,10,0.416021,4.16021,0.007454367,1170,Deciduous woody spp,0.014010973
R8-H-R-10-20,639,FRES,Calhoun,Calhoun (FRES),R8-H-R,Temperate Forest,Hardwood,Ridge,GraniticGneiss,Residuum,10,20,15,BA,B,Apase,0,0,0,0,0,0,0.485046348,4.97,Mehlich-3,1,10,0.416021,4.16021,0.007454367,1170,Deciduous woody spp,0
R8-H-R-10-20,201,FRES,Calhoun,Calhoun (FRES),R8-H-R,Temperate Forest,Hardwood,Ridge,GraniticGneiss,Residuum,10,20,15,BA,B,Oxalic Acid,0.1446,0.892116797,0,0,0.0619,0.381895088,0.485046348,4.97,Mehlich-3,1,10,0.416021,4.16021,0.007454367,1170,Deciduous woody spp,0.038189509
R8-H-R-100-110,648,FRES,Calhoun,Calhoun (FRES),R8-H-R,Temperate Forest,Hardwood,Ridge,GraniticGneiss,Residuum,100,110,105,BC,B,Apase,0,0,0,0,0,0,0.487517503,5.11,Mehlich-3,0,0,0.145035,1.45035,0,1170,Deciduous woody spp,NA
R8-H-R-100-110,429,FRES,Calhoun,Calhoun (FRES),R8-H-R,Temperate Forest,Hardwood,Ridge,GraniticGneiss,Residuum,100,110,105,BC,B,Malic Acid,0,0,0,0,0,0,0.487517503,5.11,Mehlich-3,0,0,0.145035,1.45035,0,1170,Deciduous woody spp,NA
R8-H-R-100-110,210,FRES,Calhoun,Calhoun (FRES),R8-H-R,Temperate Forest,Hardwood,Ridge,GraniticGneiss,Residuum,100,110,105,BC,B,Oxalic Acid,0.0371,0.228041105,0,0,0.0115,0.070686596,0.487517503,5.11,Mehlich-3,0,0,0.145035,1.45035,0,1170,Deciduous woody spp,NA
R8-H-R-110-120,649,FRES,Calhoun,Calhoun (FRES),R8-H-R,Temperate Forest,Hardwood,Ridge,GraniticGneiss,Residuum,110,120,115,C1,C,Apase,0,0,0,0,0,0,0.121062077,5.11,Mehlich-3,0,0,0.131205,1.31205,0,1170,Deciduous woody spp,NA
R8-H-R-110-120,211,FRES,Calhoun,Calhoun (FRES),R8-H-R,Temperate Forest,Hardwood,Ridge,GraniticGneiss,Residuum,110,120,115,C1,C,Oxalic Acid,0.0355,0.211084548,0,0,0.0113,0.067190293,0.121062077,5.11,Mehlich-3,0,0,0.131205,1.31205,0,1170,Deciduous woody spp,NA
R8-H-R-110-120,430,FRES,Calhoun,Calhoun (FRES),R8-H-R,Temperate Forest,Hardwood,Ridge,GraniticGneiss,Residuum,110,120,115,C1,C,Malic Acid,0,0,0,0,0,0,0.121062077,5.11,Mehlich-3,0,0,0.131205,1.31205,0,1170,Deciduous woody spp,NA
R8-H-R-120-130,212,FRES,Calhoun,Calhoun (FRES),R8-H-R,Temperate Forest,Hardwood,Ridge,GraniticGneiss,Residuum,120,130,125,C1,C,Oxalic Acid,0.0489,0.292236967,0,0,0.0198,0.118329079,0.01963268,5.11,Mehlich-3,0,0,0.100192,1.00192,0,1170,Deciduous woody spp,NA
R8-H-R-120-130,431,FRES,Calhoun,Calhoun (FRES),R8-H-R,Temperate Forest,Hardwood,Ridge,GraniticGneiss,Residuum,120,130,125,C1,C,Malic Acid,0,0,0,0,0,0,0.01963268,5.11,Mehlich-3,0,0,0.100192,1.00192,0,1170,Deciduous woody spp,NA
R8-H-R-120-130,650,FRES,Calhoun,Calhoun (FRES),R8-H-R,Temperate Forest,Hardwood,Ridge,GraniticGneiss,Residuum,120,130,125,C1,C,Apase,0,0,0,0,0,0,0.01963268,5.11,Mehlich-3,0,0,0.100192,1.00192,0,1170,Deciduous woody spp,NA
R8-H-R-130-140,432,FRES,Calhoun,Calhoun (FRES),R8-H-R,Temperate Forest,Hardwood,Ridge,GraniticGneiss,Residuum,130,140,135,C2,C,Malic Acid,0,0,0,0,0.0172,0.102012822,0.301854846,5.16,Mehlich-3,0,0,0.121846,1.21846,0,1170,Deciduous woody spp,NA
R8-H-R-130-140,651,FRES,Calhoun,Calhoun (FRES),R8-H-R,Temperate Forest,Hardwood,Ridge,GraniticGneiss,Residuum,130,140,135,C2,C,Apase,0,0,0,0,0,0,0.301854846,5.16,Mehlich-3,0,0,0.121846,1.21846,0,1170,Deciduous woody spp,NA
R8-H-R-130-140,213,FRES,Calhoun,Calhoun (FRES),R8-H-R,Temperate Forest,Hardwood,Ridge,GraniticGneiss,Residuum,130,140,135,C2,C,Oxalic Acid,0.0304,0.180301732,0,0,0.1495,0.886681215,0.301854846,5.16,Mehlich-3,0,0,0.121846,1.21846,0,1170,Deciduous woody spp,NA
R8-H-R-140-150,433,FRES,Calhoun,Calhoun (FRES),R8-H-R,Temperate Forest,Hardwood,Ridge,GraniticGneiss,Residuum,140,150,145,C2,C,Malic Acid,0,0,0,0,0,0,0.556716301,5.16,Mehlich-3,0,0,0.132919,1.32919,0,1170,Deciduous woody spp,NA
R8-H-R-140-150,652,FRES,Calhoun,Calhoun (FRES),R8-H-R,Temperate Forest,Hardwood,Ridge,GraniticGneiss,Residuum,140,150,145,C2,C,Apase,0,0,0,0,0,0,0.556716301,5.16,Mehlich-3,0,0,0.132919,1.32919,0,1170,Deciduous woody spp,NA
R8-H-R-140-150,214,FRES,Calhoun,Calhoun (FRES),R8-H-R,Temperate Forest,Hardwood,Ridge,GraniticGneiss,Residuum,140,150,145,C2,C,Oxalic Acid,0.0371,0.217073313,0,0,0.0227,0.132818442,0.556716301,5.16,Mehlich-3,0,0,0.132919,1.32919,0,1170,Deciduous woody spp,NA
R8-H-R-150-175,653,FRES,Calhoun,Calhoun (FRES),R8-H-R,Temperate Forest,Hardwood,Ridge,GraniticGneiss,Residuum,150,175,162.5,C2,C,Apase,0,0,0,0,0,0,0.199034995,5.16,Mehlich-3,0,0,0.164137,1.64137,0,1170,Deciduous woody spp,NA
R8-H-R-150-175,215,FRES,Calhoun,Calhoun (FRES),R8-H-R,Temperate Forest,Hardwood,Ridge,GraniticGneiss,Residuum,150,175,162.5,C2,C,Oxalic Acid,0.0464,0.270442832,0,0,0.0212,0.123564397,0.199034995,5.16,Mehlich-3,0,0,0.164137,1.64137,0,1170,Deciduous woody spp,NA
R8-H-R-150-175,434,FRES,Calhoun,Calhoun (FRES),R8-H-R,Temperate Forest,Hardwood,Ridge,GraniticGneiss,Residuum,150,175,162.5,C2,C,Malic Acid,0,0,0,0,0,0,0.199034995,5.16,Mehlich-3,0,0,0.164137,1.64137,0,1170,Deciduous woody spp,NA
R8-H-R-175-200,654,FRES,Calhoun,Calhoun (FRES),R8-H-R,Temperate Forest,Hardwood,Ridge,GraniticGneiss,Residuum,175,200,187.5,C2,C,Apase,0,0,0,0,0,0,0.745371017,4.91,Mehlich-3,1,10,0.1238671,1.238671,0,1170,Deciduous woody spp,0
R8-H-R-175-200,435,FRES,Calhoun,Calhoun (FRES),R8-H-R,Temperate Forest,Hardwood,Ridge,GraniticGneiss,Residuum,175,200,187.5,C2,C,Malic Acid,0,0,0,0,0,0,0.745371017,4.91,Mehlich-3,1,10,0.1238671,1.238671,0,1170,Deciduous woody spp,0
R8-H-R-175-200,216,FRES,Calhoun,Calhoun (FRES),R8-H-R,Temperate Forest,Hardwood,Ridge,GraniticGneiss,Residuum,175,200,187.5,C2,C,Oxalic Acid,0.0458,0.260516778,0,0,0.0358,0.203635385,0.745371017,4.91,Mehlich-3,1,10,0.1238671,1.238671,0,1170,Deciduous woody spp,0.020363539
R8-H-R-20-30,640,FRES,Calhoun,Calhoun (FRES),R8-H-R,Temperate Forest,Hardwood,Ridge,GraniticGneiss,Residuum,20,30,25,Bt,B,Apase,0,0,0,0,0,0,0.225618342,4.91,Mehlich-3,1,10,0.310146,3.10146,0,1170,Deciduous woody spp,0
R8-H-R-20-30,202,FRES,Calhoun,Calhoun (FRES),R8-H-R,Temperate Forest,Hardwood,Ridge,GraniticGneiss,Residuum,20,30,25,Bt,B,Oxalic Acid,0.0851,0.515262923,0,0,0.0373,0.225843796,0.225618342,4.91,Mehlich-3,1,10,0.310146,3.10146,0,1170,Deciduous woody spp,0.02258438
R8-H-R-20-30,421,FRES,Calhoun,Calhoun (FRES),R8-H-R,Temperate Forest,Hardwood,Ridge,GraniticGneiss,Residuum,20,30,25,Bt,B,Malic Acid,0.088,0.533876917,0,0,0.0103,0.062487866,0.225618342,4.91,Mehlich-3,1,10,0.310146,3.10146,0,1170,Deciduous woody spp,0.006248787
R8-H-R-200-225,436,FRES,Calhoun,Calhoun (FRES),R8-H-R,Temperate Forest,Hardwood,Ridge,GraniticGneiss,Residuum,200,225,212.5,C2,C,Malic Acid,0,0,0,0,0,0,NA,4.91,Mehlich-3,0,0,0.0568269,0.568269,0,1170,Deciduous woody spp,NA
R8-H-R-200-225,217,FRES,Calhoun,Calhoun (FRES),R8-H-R,Temperate Forest,Hardwood,Ridge,GraniticGneiss,Residuum,200,225,212.5,C2,C,Oxalic Acid,0.0431,0.248037043,0,0,0.0287,0.165166198,NA,4.91,Mehlich-3,0,0,0.0568269,0.568269,0,1170,Deciduous woody spp,NA
R8-H-R-200-225,655,FRES,Calhoun,Calhoun (FRES),R8-H-R,Temperate Forest,Hardwood,Ridge,GraniticGneiss,Residuum,200,225,212.5,C2,C,Apase,0,0,0,0,0,0,NA,4.91,Mehlich-3,0,0,0.0568269,0.568269,0,1170,Deciduous woody spp,NA
R8-H-R-225-250,218,FRES,Calhoun,Calhoun (FRES),R8-H-R,Temperate Forest,Hardwood,Ridge,GraniticGneiss,Residuum,225,250,237.5,C2,C,Oxalic Acid,0.036,0.2081054,0,0,0.038,0.219666811,NA,4.91,Mehlich-3,1,10,0.0536691,0.536691,0,1170,Deciduous woody spp,0.021966681
R8-H-R-225-250,437,FRES,Calhoun,Calhoun (FRES),R8-H-R,Temperate Forest,Hardwood,Ridge,GraniticGneiss,Residuum,225,250,237.5,C2,C,Malic Acid,0,0,0,0,0,0,NA,4.91,Mehlich-3,1,10,0.0536691,0.536691,0,1170,Deciduous woody spp,0
R8-H-R-225-250,656,FRES,Calhoun,Calhoun (FRES),R8-H-R,Temperate Forest,Hardwood,Ridge,GraniticGneiss,Residuum,225,250,237.5,C2,C,Apase,0,0,0,0,0,0,NA,4.91,Mehlich-3,1,10,0.0536691,0.536691,0,1170,Deciduous woody spp,0
R8-H-R-250-275,219,FRES,Calhoun,Calhoun (FRES),R8-H-R,Temperate Forest,Hardwood,Ridge,GraniticGneiss,Residuum,250,275,262.5,C2,C,Oxalic Acid,0.0547,0.303085658,0,0,0.1729,0.958016641,NA,4.91,Mehlich-3,2,20,0.0534945,0.534945,0.125772579,1170,Deciduous woody spp,0.047900832
R8-H-R-250-275,438,FRES,Calhoun,Calhoun (FRES),R8-H-R,Temperate Forest,Hardwood,Ridge,GraniticGneiss,Residuum,250,275,262.5,C2,C,Malic Acid,0,0,0,0,0.0442,0.246378894,NA,4.91,Mehlich-3,2,20,0.0534945,0.534945,0.125772579,1170,Deciduous woody spp,0.012318945
R8-H-R-250-275,657,FRES,Calhoun,Calhoun (FRES),R8-H-R,Temperate Forest,Hardwood,Ridge,GraniticGneiss,Residuum,250,275,262.5,C2,C,Apase,0,0,0,0,0,0,NA,4.91,Mehlich-3,2,20,0.0534945,0.534945,0.125772579,1170,Deciduous woody spp,0
R8-H-R-30-40,422,FRES,Calhoun,Calhoun (FRES),R8-H-R,Temperate Forest,Hardwood,Ridge,GraniticGneiss,Residuum,30,40,35,Bt,B,Malic Acid,0.0596,0.356339982,0,0,0,0,0.369359876,5.22,Mehlich-3,1,10,0.294705,2.94705,0,1170,Deciduous woody spp,0
R8-H-R-30-40,203,FRES,Calhoun,Calhoun (FRES),R8-H-R,Temperate Forest,Hardwood,Ridge,GraniticGneiss,Residuum,30,40,35,Bt,B,Oxalic Acid,0.059,0.355569055,0,0,0.0123,0.074127108,0.369359876,5.22,Mehlich-3,1,10,0.294705,2.94705,0,1170,Deciduous woody spp,0.007412711
R8-H-R-30-40,641,FRES,Calhoun,Calhoun (FRES),R8-H-R,Temperate Forest,Hardwood,Ridge,GraniticGneiss,Residuum,30,40,35,Bt,B,Apase,0,0,0,0,0,0,0.369359876,5.22,Mehlich-3,1,10,0.294705,2.94705,0,1170,Deciduous woody spp,0
R8-H-R-40-50,423,FRES,Calhoun,Calhoun (FRES),R8-H-R,Temperate Forest,Hardwood,Ridge,GraniticGneiss,Residuum,40,50,45,Bt,B,Malic Acid,0.0479,0.282429245,0,0,0,0,0.202948824,5.22,Mehlich-3,1,10,0.229178,2.29178,0,1170,Deciduous woody spp,0
R8-H-R-40-50,204,FRES,Calhoun,Calhoun (FRES),R8-H-R,Temperate Forest,Hardwood,Ridge,GraniticGneiss,Residuum,40,50,45,Bt,B,Oxalic Acid,0.0498,0.294220517,0,0,0.0121,0.071487314,0.202948824,5.22,Mehlich-3,1,10,0.229178,2.29178,0,1170,Deciduous woody spp,0.007148731
R8-H-R-40-50,642,FRES,Calhoun,Calhoun (FRES),R8-H-R,Temperate Forest,Hardwood,Ridge,GraniticGneiss,Residuum,40,50,45,Bt,B,Apase,0,0,0,0,0,0,0.202948824,5.22,Mehlich-3,1,10,0.229178,2.29178,0,1170,Deciduous woody spp,0
R8-H-R-50-60,424,FRES,Calhoun,Calhoun (FRES),R8-H-R,Temperate Forest,Hardwood,Ridge,GraniticGneiss,Residuum,50,60,55,Bt,B,Malic Acid,0.0546,0.315998555,0,0,0,0,0.243608207,5.22,Mehlich-3,1,10,0.342871,3.42871,0.013163179,1170,Deciduous woody spp,0
R8-H-R-50-60,643,FRES,Calhoun,Calhoun (FRES),R8-H-R,Temperate Forest,Hardwood,Ridge,GraniticGneiss,Residuum,50,60,55,Bt,B,Apase,0,0,0,0,0,0,0.243608207,5.22,Mehlich-3,1,10,0.342871,3.42871,0.013163179,1170,Deciduous woody spp,0
R8-H-R-50-60,205,FRES,Calhoun,Calhoun (FRES),R8-H-R,Temperate Forest,Hardwood,Ridge,GraniticGneiss,Residuum,50,60,55,Bt,B,Oxalic Acid,0.0632,0.369414361,0,0,0.0105,0.061374221,0.243608207,5.22,Mehlich-3,1,10,0.342871,3.42871,0.013163179,1170,Deciduous woody spp,0.006137422
R8-H-R-60-70,644,FRES,Calhoun,Calhoun (FRES),R8-H-R,Temperate Forest,Hardwood,Ridge,GraniticGneiss,Residuum,60,70,65,Bt,B,Apase,0,0,0,0,0,0,0.9017529,5.22,Mehlich-3,1,10,0.187974,1.87974,0,1170,Deciduous woody spp,0
R8-H-R-60-70,425,FRES,Calhoun,Calhoun (FRES),R8-H-R,Temperate Forest,Hardwood,Ridge,GraniticGneiss,Residuum,60,70,65,Bt,B,Malic Acid,0.0437,0.255075691,0,0,0,0,0.9017529,5.22,Mehlich-3,1,10,0.187974,1.87974,0,1170,Deciduous woody spp,0
R8-H-R-60-70,206,FRES,Calhoun,Calhoun (FRES),R8-H-R,Temperate Forest,Hardwood,Ridge,GraniticGneiss,Residuum,60,70,65,Bt,B,Oxalic Acid,0.0329,0.19090008,0,0,0,0,0.9017529,5.22,Mehlich-3,1,10,0.187974,1.87974,0,1170,Deciduous woody spp,0
